participant,baseline,adapting,task,trial,temperature,rating,confirmed
22,31.4,29.4,1,9,37.4,8.85416666666667,1
22,31.4,29.4,1,10,34.7456460532723,6.25,1
22,31.4,30.4,1,1,34.954714757244,2.08333333333333,1
22,31.4,30.4,1,2,34.954714757244,5.72916666666667,1
22,31.4,30.4,1,3,38.4,12.5,1
22,31.4,30.4,1,4,34.954714757244,11.9791666666667,1
22,31.4,30.4,1,5,38.4,18.75,1
22,31.4,30.4,1,6,34.954714757244,29.6875,1
22,31.4,30.4,1,7,38.4,18.2291666666667,1
22,31.4,30.4,1,8,34.954714757244,10.4166666666667,1
22,31.4,30.4,1,9,38.4,8.85416666666667,1
22,31.4,30.4,1,10,38.4,11.9791666666667,1
22,31.4,31.4,1,1,39.4,6.77083333333333,1
22,31.4,31.4,1,2,33.3909869168301,3.125,1
22,31.4,31.4,1,3,33.3909869168301,0,1
22,31.4,31.4,1,4,33.3909869168301,2.08333333333333,1
22,31.4,31.4,1,5,39.4,11.9791666666667,1
22,31.4,31.4,1,6,33.3909869168301,2.08333333333333,1
22,31.4,31.4,1,7,39.4,6.25,1
22,31.4,31.4,1,8,33.3909869168301,3.125,1
22,31.4,31.4,1,9,39.4,9.89583333333333,1
22,31.4,31.4,1,10,39.4,19.2708333333333,1
22,31.4,32.4,1,1,35.0859355747392,1.04166666666667,1
22,31.4,32.4,1,2,35.0859355747392,4.6875,1
22,31.4,32.4,1,3,40.4,17.1875,1
22,31.4,32.4,1,4,40.4,23.4375,1
22,31.4,32.4,1,5,35.0859355747392,6.77083333333333,1
22,31.4,32.4,1,6,35.0859355747392,0,1
22,31.4,32.4,1,7,40.4,10.4166666666667,1
22,31.4,32.4,1,8,40.4,15.1041666666667,1
22,31.4,32.4,1,9,35.0859355747392,0,1
22,31.4,32.4,1,10,40.4,7.8125,1
22,31.4,33.4,1,1,34.5726889123849,0,1
22,31.4,33.4,1,2,34.5726889123849,0,1
22,31.4,33.4,1,3,41.4,5.72916666666667,1
22,31.4,33.4,1,4,34.5726889123849,2.08333333333333,1
22,31.4,33.4,1,5,34.5726889123849,0,1
22,31.4,33.4,1,6,41.4,14.0625,1
22,31.4,33.4,1,7,41.4,6.77083333333333,1
22,31.4,33.4,1,8,41.4,10.9375,1
22,31.4,33.4,1,9,41.4,10.9375,1
22,31.4,33.4,1,10,34.5726889123849,4.16666666666667,1
25,30.9,28.9,0,1,27.9569758941838,0,1
25,30.9,28.9,0,2,24.9,17.1875,1
25,30.9,28.9,0,3,27.9569758941838,2.08333333333333,1
25,30.9,28.9,0,4,27.9569758941838,0,1
25,30.9,28.9,0,5,27.9569758941838,5.72916666666667,1
25,30.9,28.9,0,6,24.9,11.9791666666667,1
25,30.9,28.9,0,7,24.9,19.2708333333333,1
25,30.9,28.9,0,8,27.9569758941838,4.6875,1
25,30.9,28.9,0,9,24.9,10.9375,1
25,30.9,28.9,0,10,24.9,7.8125,1
25,30.9,29.9,0,1,29.8662835316582,0,1
25,30.9,29.9,0,2,25.9,15.1041666666667,1
25,30.9,29.9,0,3,29.8662835316582,0,1
25,30.9,29.9,0,4,25.9,5.72916666666667,1
25,30.9,29.9,0,5,29.8662835316582,0,1
25,30.9,29.9,0,6,25.9,4.6875,1
25,30.9,29.9,0,7,29.8662835316582,0,1
25,30.9,29.9,0,8,25.9,0,1
25,30.9,29.9,0,9,29.8662835316582,0,1
25,30.9,29.9,0,10,25.9,5.72916666666667,1
25,30.9,30.9,0,1,26.9,11.9791666666667,1
25,30.9,30.9,0,2,30.8705959434738,0,1
25,30.9,30.9,0,3,26.9,7.8125,1
25,30.9,30.9,0,4,30.8705959434738,0,1
25,30.9,30.9,0,5,30.8705959434738,0,1
25,30.9,30.9,0,6,26.9,14.0625,1
25,30.9,30.9,0,7,26.9,9.89583333333333,1
25,30.9,30.9,0,8,30.8705959434738,0,1
25,30.9,30.9,0,9,30.8705959434738,0,1
25,30.9,30.9,0,10,26.9,10.9375,1
25,30.9,31.9,0,1,27.9,15.625,1
25,30.9,31.9,0,2,31.8844862392522,0,1
25,30.9,31.9,0,3,27.9,7.8125,1
25,30.9,31.9,0,4,31.8844862392522,0,1
25,30.9,31.9,0,5,27.9,9.89583333333333,1
25,30.9,31.9,0,6,27.9,26.5625,1
25,30.9,31.9,0,7,31.8844862392522,0,1
25,30.9,31.9,0,8,31.8844862392522,0,1
25,30.9,31.9,0,9,27.9,10.9375,1
25,30.9,31.9,0,10,31.8844862392522,0,1
25,30.9,32.9,0,1,32.8662836416765,0,1
25,30.9,32.9,0,2,28.9,27.0833333333333,1
25,30.9,32.9,0,3,32.8662836416765,0,1
25,30.9,32.9,0,4,28.9,6.25,1
25,30.9,32.9,0,5,28.9,21.3541666666667,1
25,30.9,32.9,0,6,28.9,9.89583333333333,1
25,30.9,32.9,0,7,32.8662836416765,0,1
25,30.9,32.9,0,8,32.8662836416765,0,1
25,30.9,32.9,0,9,28.9,7.8125,1
25,30.9,32.9,0,10,32.8662836416765,0,1
25,30.9,28.9,1,1,36.9,18.2291666666667,1
25,30.9,28.9,1,2,36.9,10.9375,1
25,30.9,28.9,1,3,30.8346877475348,4.16666666666667,1
25,30.9,28.9,1,4,36.9,6.77083333333333,1
25,30.9,28.9,1,5,30.8346877475348,3.64583333333333,1
25,30.9,28.9,1,6,30.8346877475348,1.5625,1
25,30.9,28.9,1,7,30.8346877475348,0,1
25,30.9,28.9,1,8,36.9,9.89583333333333,1
25,30.9,28.9,1,9,36.9,8.85416666666667,1
25,30.9,28.9,1,10,30.8346877475348,0,1
25,30.9,29.9,1,1,37.9,11.9791666666667,1
25,30.9,29.9,1,2,31.1974805517022,4.6875,1
25,30.9,29.9,1,3,37.9,11.9791666666667,1
25,30.9,29.9,1,4,37.9,27.6041666666667,1
25,30.9,29.9,1,5,31.1974805517022,0,1
25,30.9,29.9,1,6,37.9,5.72916666666667,1
25,30.9,29.9,1,7,31.1974805517022,0,1
25,30.9,29.9,1,8,37.9,5.72916666666667,1
25,30.9,29.9,1,9,31.1974805517022,0,1
25,30.9,29.9,1,10,31.1974805517022,5.72916666666667,1
25,30.9,30.9,1,1,38.9,18.2291666666667,1
25,30.9,30.9,1,2,38.9,13.0208333333333,1
25,30.9,30.9,1,3,32.2969151618355,0,1
25,30.9,30.9,1,4,38.9,16.1458333333333,1
25,30.9,30.9,1,5,38.9,6.77083333333333,1
25,30.9,30.9,1,6,32.2969151618355,5.72916666666667,1
25,30.9,30.9,1,7,32.2969151618355,0,1
25,30.9,30.9,1,8,38.9,6.77083333333333,1
25,30.9,30.9,1,9,32.2969151618355,0,1
25,30.9,30.9,1,10,32.2969151618355,4.6875,1
25,30.9,31.9,1,1,39.9,9.89583333333333,1
25,30.9,31.9,1,2,39.9,17.1875,1
25,30.9,31.9,1,3,32.7143497941576,0,1
25,30.9,31.9,1,4,32.7143497941576,0,1
25,30.9,31.9,1,5,32.7143497941576,0,1
25,30.9,31.9,1,6,39.9,11.9791666666667,1
25,30.9,31.9,1,7,39.9,10.9375,1
25,30.9,31.9,1,8,39.9,8.85416666666667,1
25,30.9,31.9,1,9,32.7143497941576,0,1
25,30.9,31.9,1,10,32.7143497941576,0,1
25,30.9,32.9,1,1,40.9,11.9791666666667,1
25,30.9,32.9,1,2,40.9,46.3541666666667,1
25,30.9,32.9,1,3,33.4149505081058,0,1
25,30.9,32.9,1,4,33.4149505081058,5.72916666666667,1
25,30.9,32.9,1,5,40.9,10.9375,1
25,30.9,32.9,1,6,33.4149505081058,0,1
25,30.9,32.9,1,7,33.4149505081058,0,1
25,30.9,32.9,1,8,40.9,7.8125,1
25,30.9,32.9,1,9,33.4149505081058,0,1
25,30.9,32.9,1,10,40.9,5.72916666666667,1
26,31.6,29.6,0,1,25.6,56.7708333333333,1
26,31.6,29.6,0,2,29.5844862392522,0,1
26,31.6,29.6,0,3,25.6,53.6458333333333,1
26,31.6,29.6,0,4,25.6,61.9791666666667,1
26,31.6,29.6,0,5,25.6,59.8958333333333,1
26,31.6,29.6,0,6,29.5844862392522,6.77083333333333,1
26,31.6,29.6,0,7,29.5844862392522,0,1
26,31.6,29.6,0,8,29.5844862392522,0,1
26,31.6,29.6,0,9,29.5844862392522,0,1
26,31.6,29.6,0,10,25.6,61.9791666666667,1
26,31.6,30.6,0,1,30.2794801719101,35.9375,1
26,31.6,30.6,0,2,30.2794801719101,36.9791666666667,1
26,31.6,30.6,0,3,26.6,61.9791666666667,1
26,31.6,30.6,0,4,26.6,70.3125,1
26,31.6,30.6,0,5,26.6,52.6041666666667,1
26,31.6,30.6,0,6,30.2794801719101,9.89583333333333,1
26,31.6,30.6,0,7,26.6,56.7708333333333,1
26,31.6,30.6,0,8,30.2794801719101,25,1
26,31.6,30.6,0,9,26.6,61.9791666666667,1
26,31.6,30.6,0,10,30.2794801719101,26.5625,1
26,31.6,31.6,0,1,27.6,63.0208333333333,1
26,31.6,31.6,0,2,27.6,64.0625,1
26,31.6,31.6,0,3,31.3281882903054,0,1
26,31.6,31.6,0,4,31.3281882903054,6.77083333333333,1
26,31.6,31.6,0,5,27.6,65.1041666666667,1
26,31.6,31.6,0,6,31.3281882903054,3.64583333333333,1
26,31.6,31.6,0,7,31.3281882903054,9.89583333333333,1
26,31.6,31.6,0,8,31.3281882903054,23.4375,1
26,31.6,31.6,0,9,27.6,49.4791666666667,1
26,31.6,31.6,0,10,27.6,61.9791666666667,1
26,31.6,32.6,0,1,28.6,64.5833333333333,1
26,31.6,32.6,0,2,28.6,65.1041666666667,1
26,31.6,32.6,0,3,32.5844862392522,0,1
26,31.6,32.6,0,4,32.5844862392522,27.6041666666667,1
26,31.6,32.6,0,5,28.6,60.9375,1
26,31.6,32.6,0,6,32.5844862392522,0,1
26,31.6,32.6,0,7,32.5844862392522,13.0208333333333,1
26,31.6,32.6,0,8,28.6,64.0625,1
26,31.6,32.6,0,9,28.6,66.1458333333333,1
26,31.6,32.6,0,10,32.5844862392522,3.64583333333333,1
26,31.6,33.6,0,1,29.6,66.1458333333333,1
26,31.6,33.6,0,2,33.3363408239009,45.3125,1
26,31.6,33.6,0,3,29.6,66.1458333333333,1
26,31.6,33.6,0,4,29.6,70.3125,1
26,31.6,33.6,0,5,33.3363408239009,5.72916666666667,1
26,31.6,33.6,0,6,33.3363408239009,14.5833333333333,1
26,31.6,33.6,0,7,29.6,59.8958333333333,1
26,31.6,33.6,0,8,33.3363408239009,3.64583333333333,1
26,31.6,33.6,0,9,33.3363408239009,5.72916666666667,1
26,31.6,33.6,0,10,29.6,58.8541666666667,1
26,31.6,29.6,1,1,33.559022816408,20.3125,1
26,31.6,29.6,1,2,33.559022816408,42.1875,1
26,31.6,29.6,1,3,37.6,59.8958333333333,1
26,31.6,29.6,1,4,37.6,59.8958333333333,1
26,31.6,29.6,1,5,37.6,7.8125,1
26,31.6,29.6,1,6,33.559022816408,11.9791666666667,1
26,31.6,29.6,1,7,33.559022816408,2.60416666666667,1
26,31.6,29.6,1,8,37.6,52.6041666666667,1
26,31.6,29.6,1,9,33.559022816408,0,1
26,31.6,29.6,1,10,37.6,50.5208333333333,1
26,31.6,30.6,1,1,33.8611512885021,0,1
26,31.6,30.6,1,2,33.8611512885021,26.5625,1
26,31.6,30.6,1,3,33.8611512885021,8.85416666666667,1
26,31.6,30.6,1,4,38.6,64.0625,1
26,31.6,30.6,1,5,33.8611512885021,6.77083333333333,1
26,31.6,30.6,1,6,38.6,59.8958333333333,1
26,31.6,30.6,1,7,38.6,58.8541666666667,1
26,31.6,30.6,1,8,38.6,64.0625,1
26,31.6,30.6,1,9,33.8611512885021,0,1
26,31.6,30.6,1,10,38.6,61.9791666666667,1
26,31.6,31.6,1,1,34.2804709929318,0,1
26,31.6,31.6,1,2,34.2804709929318,32.8125,1
26,31.6,31.6,1,3,34.2804709929318,31.7708333333333,1
26,31.6,31.6,1,4,39.6,55.7291666666667,1
26,31.6,31.6,1,5,34.2804709929318,6.77083333333333,1
26,31.6,31.6,1,6,39.6,57.8125,1
26,31.6,31.6,1,7,39.6,64.0625,1
26,31.6,31.6,1,8,39.6,54.6875,1
26,31.6,31.6,1,9,39.6,52.6041666666667,1
26,31.6,31.6,1,10,34.2804709929318,4.6875,1
26,31.6,32.6,1,1,40.6,51.5625,1
26,31.6,32.6,1,2,40.6,53.6458333333333,1
26,31.6,32.6,1,3,40.6,49.4791666666667,1
26,31.6,32.6,1,4,40.6,54.6875,1
26,31.6,32.6,1,5,35.8414824200904,6.77083333333333,1
26,31.6,32.6,1,6,35.8414824200904,9.89583333333333,1
26,31.6,32.6,1,7,40.6,49.4791666666667,1
26,31.6,32.6,1,8,35.8414824200904,4.6875,1
26,31.6,32.6,1,9,35.8414824200904,5.72916666666667,1
26,31.6,32.6,1,10,35.8414824200904,3.64583333333333,1
26,31.6,33.6,1,1,35.2955215361046,13.0208333333333,1
26,31.6,33.6,1,2,35.2955215361046,40.1041666666667,1
26,31.6,33.6,1,3,35.2955215361046,16.1458333333333,1
26,31.6,33.6,1,4,35.2955215361046,40.1041666666667,1
26,31.6,33.6,1,5,41.6,67.1875,1
26,31.6,33.6,1,6,41.6,71.3541666666667,1
26,31.6,33.6,1,7,41.6,63.0208333333333,1
26,31.6,33.6,1,8,35.2955215361046,7.29166666666667,1
26,31.6,33.6,1,9,41.6,52.6041666666667,1
26,31.6,33.6,1,10,41.6,68.2291666666667,1
28,32.3,30.3,0,1,30.2702522856723,0,1
28,32.3,30.3,0,2,30.2702522856723,0,1
28,32.3,30.3,0,3,26.3,60.9375,1
28,32.3,30.3,0,4,26.3,72.3958333333333,1
28,32.3,30.3,0,5,26.3,57.8125,1
28,32.3,30.3,0,6,30.2702522856723,0,1
28,32.3,30.3,0,7,30.2702522856723,0,1
28,32.3,30.3,0,8,30.2702522856723,0,1
28,32.3,30.3,0,9,26.3,51.5625,1
28,32.3,30.3,0,10,26.3,54.6875,1
28,32.3,31.3,0,1,31.0346343583574,4.16666666666667,1
28,32.3,31.3,0,2,27.3,64.0625,1
28,32.3,31.3,0,3,27.3,71.3541666666667,1
28,32.3,31.3,0,4,27.3,59.8958333333333,1
28,32.3,31.3,0,5,27.3,45.3125,1
28,32.3,31.3,0,6,31.0346343583574,0,1
28,32.3,31.3,0,7,31.0346343583574,0,1
28,32.3,31.3,0,8,27.3,63.0208333333333,1
28,32.3,31.3,0,9,31.0346343583574,0,1
28,32.3,31.3,0,10,31.0346343583574,0,1
28,32.3,32.3,0,1,28.3,52.6041666666667,1
28,32.3,32.3,0,2,32.1540679701327,0,1
28,32.3,32.3,0,3,28.3,48.4375,1
28,32.3,32.3,0,4,28.3,52.6041666666667,1
28,32.3,32.3,0,5,28.3,40.1041666666667,1
28,32.3,32.3,0,6,32.1540679701327,0,1
28,32.3,32.3,0,7,32.1540679701327,0,1
28,32.3,32.3,0,8,28.3,50.5208333333333,1
28,32.3,32.3,0,9,32.1540679701327,0,1
28,32.3,32.3,0,10,32.1540679701327,0,1
28,32.3,33.3,0,1,33.0608018874236,0,1
28,32.3,33.3,0,2,29.3,35.9375,1
28,32.3,33.3,0,3,29.3,52.6041666666667,1
28,32.3,33.3,0,4,29.3,42.1875,1
28,32.3,33.3,0,5,33.0608018874236,0,1
28,32.3,33.3,0,6,33.0608018874236,0,1
28,32.3,33.3,0,7,33.0608018874236,0,1
28,32.3,33.3,0,8,29.3,28.6458333333333,1
28,32.3,33.3,0,9,33.0608018874236,0,1
28,32.3,33.3,0,10,29.3,25.5208333333333,1
28,32.3,34.3,0,1,30.3,43.2291666666667,1
28,32.3,34.3,0,2,33.830141910681,3.64583333333333,1
28,32.3,34.3,0,3,33.830141910681,0,1
28,32.3,34.3,0,4,33.830141910681,4.6875,1
28,32.3,34.3,0,5,30.3,50,1
28,32.3,34.3,0,6,33.830141910681,0,1
28,32.3,34.3,0,7,30.3,36.9791666666667,1
28,32.3,34.3,0,8,30.3,68.2291666666667,1
28,32.3,34.3,0,9,33.830141910681,0,1
28,32.3,34.3,0,10,30.3,11.9791666666667,1
28,32.3,30.3,1,1,33.6986450972655,0,1
28,32.3,30.3,1,2,38.3,53.6458333333333,1
28,32.3,30.3,1,3,38.3,38.0208333333333,1
28,32.3,30.3,1,4,33.6986450972655,6.77083333333333,1
28,32.3,30.3,1,5,33.6986450972655,0,1
28,32.3,30.3,1,6,38.3,33.8541666666667,1
28,32.3,30.3,1,7,38.3,25.5208333333333,1
28,32.3,30.3,1,8,33.6986450972655,4.16666666666667,1
28,32.3,30.3,1,9,33.6986450972655,4.6875,1
28,32.3,30.3,1,10,38.3,31.7708333333333,1
28,32.3,31.3,1,1,39.3,41.6666666666667,1
28,32.3,31.3,1,2,39.3,50.5208333333333,1
28,32.3,31.3,1,3,39.3,39.0625,1
28,32.3,31.3,1,4,32.9274715177917,17.1875,1
28,32.3,31.3,1,5,39.3,35.9375,1
28,32.3,31.3,1,6,39.3,59.8958333333333,1
28,32.3,31.3,1,7,32.9274715177917,8.85416666666667,1
28,32.3,31.3,1,8,32.9274715177917,0,1
28,32.3,31.3,1,9,32.9274715177917,0,1
28,32.3,31.3,1,10,32.9274715177917,0,1
28,32.3,32.3,1,1,40.3,0,1
28,32.3,32.3,1,2,44.9449909648464,33.3333333333333,1
28,32.3,32.3,1,3,44.9449909648464,45.3125,1
28,32.3,32.3,1,4,40.3,40.1041666666667,1
28,32.3,32.3,1,5,40.3,0,1
28,32.3,32.3,1,6,40.3,16.1458333333333,1
28,32.3,32.3,1,7,44.9449909648464,3.125,1
28,32.3,32.3,1,8,44.9449909648464,27.6041666666667,1
28,32.3,32.3,1,9,44.9449909648464,16.1458333333333,1
28,32.3,32.3,1,10,40.3,31.7708333333333,1
28,32.3,33.3,1,1,45.4363039246396,44.2708333333333,1
28,32.3,33.3,1,2,45.4363039246396,63.0208333333333,1
28,32.3,33.3,1,3,41.3,37.5,1
28,32.3,33.3,1,4,45.4363039246396,25,1
28,32.3,33.3,1,5,41.3,26.5625,1
28,32.3,33.3,1,6,45.4363039246396,11.9791666666667,1
28,32.3,33.3,1,7,45.4363039246396,31.7708333333333,1
28,32.3,33.3,1,8,41.3,52.6041666666667,1
28,32.3,33.3,1,9,41.3,0,1
28,32.3,33.3,1,10,41.3,13.0208333333333,1
28,32.3,34.3,1,1,41.2898276926082,0,1
28,32.3,34.3,1,2,42.3,8.33333333333333,1
28,32.3,34.3,1,3,41.2898276926082,0,1
28,32.3,34.3,1,4,42.3,2.08333333333333,1
28,32.3,34.3,1,5,42.3,0,1
28,32.3,34.3,1,6,42.3,6.77083333333333,1
28,32.3,34.3,1,7,41.2898276926082,7.29166666666667,1
28,32.3,34.3,1,8,41.2898276926082,0,1
28,32.3,34.3,1,9,41.2898276926082,4.6875,1
28,32.3,34.3,1,10,42.3,0,1
29,32.5,30.5,0,1,26.5,28.125,1
29,32.5,30.5,0,2,26.5,36.9791666666667,1
29,32.5,30.5,0,3,26.5,17.7083333333333,1
29,32.5,30.5,0,4,29.4919205597413,3.64583333333333,1
29,32.5,30.5,0,5,29.4919205597413,1.04166666666667,1
29,32.5,30.5,0,6,26.5,14.0625,1
29,32.5,30.5,0,7,29.4919205597413,3.125,1
29,32.5,30.5,0,8,29.4919205597413,1.5625,1
29,32.5,30.5,0,9,26.5,18.2291666666667,1
29,32.5,30.5,0,10,29.4919205597413,2.08333333333333,1
29,32.5,31.5,0,1,27.5,41.1458333333333,1
29,32.5,31.5,0,2,27.5,45.8333333333333,1
29,32.5,31.5,0,3,31.2358341160353,1.5625,1
29,32.5,31.5,0,4,27.5,19.7916666666667,1
29,32.5,31.5,0,5,31.2358341160353,2.60416666666667,1
29,32.5,31.5,0,6,31.2358341160353,0.520833333333333,1
29,32.5,31.5,0,7,27.5,20.3125,1
29,32.5,31.5,0,8,27.5,27.0833333333333,1
29,32.5,31.5,0,9,31.2358341160353,1.04166666666667,1
29,32.5,31.5,0,10,31.2358341160353,0,1
29,32.5,32.5,0,1,28.5,30.7291666666667,1
29,32.5,32.5,0,2,28.5,40.1041666666667,1
29,32.5,32.5,0,3,32.2099222789415,2.60416666666667,1
29,32.5,32.5,0,4,28.5,8.33333333333333,1
29,32.5,32.5,0,5,32.2099222789415,1.5625,1
29,32.5,32.5,0,6,32.2099222789415,2.60416666666667,1
29,32.5,32.5,0,7,28.5,29.6875,1
29,32.5,32.5,0,8,28.5,44.2708333333333,1
29,32.5,32.5,0,9,32.2099222789415,2.08333333333333,1
29,32.5,32.5,0,10,32.2099222789415,4.6875,1
29,32.5,33.5,0,1,29.5,33.3333333333333,1
29,32.5,33.5,0,2,29.5,40.625,1
29,32.5,33.5,0,3,32.879463041493,4.16666666666667,1
29,32.5,33.5,0,4,32.879463041493,1.5625,1
29,32.5,33.5,0,5,32.879463041493,5.72916666666667,1
29,32.5,33.5,0,6,32.879463041493,3.64583333333333,1
29,32.5,33.5,0,7,32.879463041493,7.29166666666667,1
29,32.5,33.5,0,8,29.5,15.1041666666667,1
29,32.5,33.5,0,9,29.5,43.2291666666667,1
29,32.5,33.5,0,10,29.5,32.8125,1
29,32.5,34.5,0,1,30.5,45.8333333333333,1
29,32.5,34.5,0,2,33.9751090368999,3.64583333333333,1
29,32.5,34.5,0,3,33.9751090368999,2.60416666666667,1
29,32.5,34.5,0,4,33.9751090368999,1.5625,1
29,32.5,34.5,0,5,33.9751090368999,2.60416666666667,0
29,32.5,34.5,0,6,30.5,32.8125,1
29,32.5,34.5,0,7,30.5,49.4791666666667,1
29,32.5,34.5,0,8,33.9751090368999,1.04166666666667,1
29,32.5,34.5,0,9,30.5,28.6458333333333,1
29,32.5,34.5,0,10,30.5,45.3125,1
29,32.5,30.5,1,1,38.5,7.8125,1
29,32.5,30.5,1,2,33.3898618470923,1.5625,1
29,32.5,30.5,1,3,38.5,11.4583333333333,1
29,32.5,30.5,1,4,38.5,23.9583333333333,1
29,32.5,30.5,1,5,33.3898618470923,7.8125,1
29,32.5,30.5,1,6,33.3898618470923,2.08333333333333,1
29,32.5,30.5,1,7,33.3898618470923,2.08333333333333,1
29,32.5,30.5,1,8,38.5,21.875,1
29,32.5,30.5,1,9,33.3898618470923,6.77083333333333,1
29,32.5,30.5,1,10,38.5,5.72916666666667,1
29,32.5,31.5,1,1,39.5,34.8958333333333,1
29,32.5,31.5,1,2,35.5517907364969,8.85416666666667,1
29,32.5,31.5,1,3,39.5,17.1875,1
29,32.5,31.5,1,4,35.5517907364969,4.16666666666667,1
29,32.5,31.5,1,5,39.5,12.5,1
29,32.5,31.5,1,6,35.5517907364969,2.08333333333333,1
29,32.5,31.5,1,7,39.5,5.72916666666667,1
29,32.5,31.5,1,8,35.5517907364969,2.08333333333333,1
29,32.5,31.5,1,9,35.5517907364969,1.04166666666667,1
29,32.5,31.5,1,10,39.5,34.8958333333333,1
29,32.5,32.5,1,1,34.2744640157176,3.125,1
29,32.5,32.5,1,2,40.5,30.2083333333333,1
29,32.5,32.5,1,3,40.5,27.6041666666667,1
29,32.5,32.5,1,4,40.5,32.8125,1
29,32.5,32.5,1,5,40.5,25.5208333333333,1
29,32.5,32.5,1,6,40.5,30.7291666666667,1
29,32.5,32.5,1,7,34.2744640157176,3.125,1
29,32.5,32.5,1,8,34.2744640157176,1.04166666666667,1
29,32.5,32.5,1,9,34.2744640157176,2.08333333333333,1
29,32.5,32.5,1,10,34.2744640157176,6.77083333333333,1
29,32.5,33.5,1,1,41.5,23.4375,1
29,32.5,33.5,1,2,41.5,44.7916666666667,1
29,32.5,33.5,1,3,34.8926897992238,3.64583333333333,1
29,32.5,33.5,1,4,34.8926897992238,2.60416666666667,1
29,32.5,33.5,1,5,41.5,14.0625,1
29,32.5,33.5,1,6,41.5,21.875,1
29,32.5,33.5,1,7,34.8926897992238,1.5625,1
29,32.5,33.5,1,8,34.8926897992238,1.5625,1
29,32.5,33.5,1,9,41.5,5.72916666666667,1
29,32.5,33.5,1,10,34.8926897992238,1.5625,1
29,32.5,34.5,1,1,36.2857528842671,3.125,1
29,32.5,34.5,1,2,36.2857528842671,7.8125,1
29,32.5,34.5,1,3,36.2857528842671,6.25,1
29,32.5,34.5,1,4,42.5,64.0625,1
29,32.5,34.5,1,5,36.2857528842671,1.04166666666667,1
29,32.5,34.5,1,6,42.5,29.1666666666667,1
29,32.5,34.5,1,7,42.5,50.5208333333333,1
29,32.5,34.5,1,8,42.5,35.9375,1
29,32.5,34.5,1,9,36.2857528842671,2.60416666666667,1
29,32.5,34.5,1,10,42.5,14.0625,1
30,32.1,30.1,0,1,29.8371092769748,10.9375,1
30,32.1,30.1,0,2,26.1,92.1875,1
30,32.1,30.1,0,3,29.8371092769748,9.375,1
30,32.1,30.1,0,4,29.8371092769748,17.1875,1
30,32.1,30.1,0,5,29.8371092769748,25.5208333333333,1
30,32.1,30.1,0,6,26.1,74.4791666666667,1
30,32.1,30.1,0,7,26.1,96.3541666666667,1
30,32.1,30.1,0,8,29.8371092769748,19.2708333333333,1
30,32.1,30.1,0,9,26.1,71.3541666666667,1
30,32.1,30.1,0,10,26.1,53.6458333333333,1
30,32.1,31.1,0,1,30.7798388386535,11.9791666666667,1
30,32.1,31.1,0,2,27.1,86.9791666666667,1
30,32.1,31.1,0,3,30.7798388386535,10.9375,1
30,32.1,31.1,0,4,27.1,86.9791666666667,1
30,32.1,31.1,0,5,30.7798388386535,0,0
30,32.1,31.1,0,6,27.1,89.0625,1
30,32.1,31.1,0,7,30.7798388386535,16.1458333333333,1
30,32.1,31.1,0,8,27.1,66.1458333333333,1
30,32.1,31.1,0,9,30.7798388386535,30.7291666666667,1
30,32.1,31.1,0,10,27.1,52.0833333333333,1
30,32.1,32.1,0,1,28.1,81.7708333333333,1
30,32.1,32.1,0,2,31.8121846431361,7.29166666666667,1
30,32.1,32.1,0,3,28.1,95.3125,1
30,32.1,32.1,0,4,31.8121846431361,9.89583333333333,1
30,32.1,32.1,0,5,31.8121846431361,14.5833333333333,1
30,32.1,32.1,0,6,28.1,93.2291666666667,1
30,32.1,32.1,0,7,28.1,94.2708333333333,1
30,32.1,32.1,0,8,31.8121846431361,14.5833333333333,1
30,32.1,32.1,0,9,31.8121846431361,29.6875,1
30,32.1,32.1,0,10,28.1,91.1458333333333,1
30,32.1,33.1,0,1,29.1,66.1458333333333,1
30,32.1,33.1,0,2,32.7028600810208,7.29166666666667,1
30,32.1,33.1,0,3,29.1,79.1666666666667,1
30,32.1,33.1,0,4,32.7028600810208,27.6041666666667,1
30,32.1,33.1,0,5,29.1,78.6458333333333,1
30,32.1,33.1,0,6,29.1,84.8958333333333,1
30,32.1,33.1,0,7,32.7028600810208,23.4375,1
30,32.1,33.1,0,8,32.7028600810208,24.4791666666667,1
30,32.1,33.1,0,9,29.1,71.3541666666667,1
30,32.1,33.1,0,10,32.7028600810208,17.1875,1
30,32.1,34.1,0,1,33.5826446607003,10.9375,1
30,32.1,34.1,0,2,30.1,73.4375,1
30,32.1,34.1,0,3,33.5826446607003,15.625,1
30,32.1,34.1,0,4,30.1,71.3541666666667,1
30,32.1,34.1,0,5,30.1,55.7291666666667,1
30,32.1,34.1,0,6,30.1,67.1875,1
30,32.1,34.1,0,7,33.5826446607003,8.85416666666667,1
30,32.1,34.1,0,8,33.5826446607003,7.8125,1
30,32.1,34.1,0,9,30.1,47.3958333333333,1
30,32.1,34.1,0,10,33.5826446607003,9.89583333333333,1
30,32.1,30.1,1,1,38.1,77.6041666666667,1
30,32.1,30.1,1,2,38.1,88.0208333333333,1
30,32.1,30.1,1,3,38.5799351610994,80.2083333333333,1
30,32.1,30.1,1,4,38.1,93.2291666666667,1
30,32.1,30.1,1,5,38.5799351610994,55.7291666666667,1
30,32.1,30.1,1,6,38.5799351610994,69.2708333333333,1
30,32.1,30.1,1,7,38.5799351610994,58.8541666666667,1
